month,bab_return,ret_L_excess,ret_H_excess,ret_L_raw,ret_H_raw,beta_L,beta_H,n_low,n_high,n_total,rf,median_beta
2010-06,0.039308106337444824,-0.004052255754036693,-0.06404607518356084,-0.004052255754036693,-0.06404607518356084,0.6893528402388345,1.417373334589103,1560,1561,3121,0.0001,1.014902
2010-07,-0.015560820577997403,0.043011794278833504,0.10986110112868053,0.043011794278833504,0.10986110112868053,0.6830175007580986,1.3988983027167055,1557,1558,3115,0.0001,1.012507
2010-08,0.04339959858322293,-0.024158949519325894,-0.10776387565324849,-0.024158949519325894,-0.10776387565324849,0.685089021480778,1.3699339599495874,1549,1549,3098,0.0001,1.0032765000000001
2010-09,-0.002802064212029484,0.04443080136739466,0.09270573180562168,0.04443080136739466,0.09270573180562168,0.6753278826703843,1.3515232655371254,1563,1564,3127,0.0001,0.997763
2010-10,0.0007911302434607179,0.023091604331518516,0.045023550949620045,0.023091604331518516,0.045023550949620045,0.681303555202298,1.360140260143438,1605,1605,3210,0.0001,1.0060894999999999
2010-11,-0.01627397276126595,0.008372476672510575,0.03867639716763447,0.008372476672510575,0.03867639716763447,0.6881027530222523,1.3598601000585537,1617,1617,3234,0.0001,1.0039985
2010-12,-0.009933445038211308,0.03466860201823015,0.08186655125659191,0.03466860201823015,0.08186655125659191,0.6846545459835902,1.35160052375908,1652,1652,3304,0.0001,1.0002085
2011-01,0.007074341526778121,0.0007502023136450129,-0.008223629153362659,0.0007502023136450129,-0.008223629153362659,0.6989144460325273,1.3703857469989997,1652,1653,3305,0.0001,1.011031
2011-02,0.006225404330234021,0.01992851240511186,0.031209009558378444,0.01992851240511186,0.031209009558378444,0.6889835887876029,1.37490043036542,1668,1668,3336,0.0001,1.0157734999999999
2011-03,0.003049633779095475,0.02200372769389175,0.03903497201467848,0.02200372769389175,0.03903497201467848,0.6872653651447739,1.3475802105198351,1647,1647,3294,0.0001,1.0024985000000002
2011-04,0.017283630061006274,0.018552860981471797,0.013244853468123846,0.018552860981471797,0.013244853468123846,0.6853258352470891,1.3531779521443879,1652,1653,3305,0.0,1.003595
2011-05,0.021481040951144337,0.008019494702641036,-0.014576277576107827,0.008019494702641036,-0.014576277576107827,0.7133815797390376,1.4235314769148384,1645,1646,3291,0.0,1.053248
2011-06,0.004618832579086679,0.005195481089390382,0.0038464607689154273,0.005195481089390382,0.0038464607689154273,0.7179367384305938,1.4693199108310613,1651,1652,3303,0.0,1.074087
2011-07,-0.001261125871862931,-0.023663634231518838,-0.04716633802148067,-0.023663634231518838,-0.04716633802148067,0.7185642785610222,1.4892735846838379,1652,1652,3304,0.0,1.0797889999999999
2011-08,0.04464150384541692,-0.02883978300791469,-0.1128575149160777,-0.02883978300791469,-0.1128575149160777,0.6791274893593638,1.2956128427255449,1607,1608,3215,0.0001,0.988013
2011-09,0.0375574111285159,-0.04114550500930531,-0.12583682835517765,-0.04114550500930531,-0.12583682835517765,0.6747764144958857,1.2770915624541364,1589,1590,3179,0.0,0.973706
2011-10,-0.08570556505604554,0.09140171318641808,0.2840812155035997,0.09140171318641808,0.2840812155035997,0.6677960247077983,1.276331993965415,1583,1583,3166,0.0,0.970385
2011-11,0.010321661568057153,0.020751892970713375,0.0269459335475611,0.020751892970713375,0.0269459335475611,0.6560874594817719,1.2645861268933092,1605,1606,3211,0.0,0.960815
2011-12,0.021308120883727633,0.016490835848807343,0.004734488366735181,0.016490835848807343,0.004734488366735181,0.6577745585245895,1.258325983401844,1604,1604,3208,0.0,0.9559015
2012-01,0.005636290440844682,0.044600612428075226,0.07805879421273304,0.044600612428075226,0.07805879421273304,0.6607188027493102,1.2617218959393615,1621,1621,3242,0.0,0.957551
2012-02,0.016208882097536438,0.017375449328487818,0.012861576046893468,0.017375449328487818,0.012861576046893468,0.6589895915495425,1.266162144656071,1655,1656,3311,0.0,0.957377
2012-03,0.018140901659030834,0.016381724465562058,0.008763998416013125,0.016381724465562058,0.008763998416013125,0.6545826836050737,1.272854678070227,1663,1663,3326,0.0,0.9587325
2012-04,0.02653337619304942,0.00030700363507515043,-0.03301363918946413,0.00030700363507515043,-0.03301363918946413,0.6552102897299611,1.2665976871647222,1649,1649,3298,0.0,0.956627
2012-05,0.03805052443618923,-0.027901045466531917,-0.10203356165024974,-0.027901045466531917,-0.10203356165024974,0.6562546345273839,1.2664577019571372,1631,1631,3262,0.0001,0.956333
2012-06,-0.00017385451330381718,0.04600884922619583,0.08886906437478007,0.04600884922619583,0.08886906437478007,0.6553696206484192,1.262761582483622,1623,1623,3246,0.0,0.953794
2012-07,0.01049212446778944,-0.001544097038625357,-0.01633561773726421,-0.001544097038625357,-0.01633561773726421,0.6498650449026125,1.2694610794544927,1634,1634,3268,0.0,0.9569055
2012-08,-0.013080339005609246,0.02248450685515137,0.06347150818124844,0.02248450685515137,0.06347150818124844,0.6841628509381295,1.3814791608988455,1627,1627,3254,0.0001,1.012639
2012-09,0.014554870232320528,0.02625053429004905,0.03312639410578207,0.02625053429004905,0.03312639410578207,0.6960235027020768,1.4303191835791584,1644,1644,3288,0.0001,1.0352115
2012-10,0.009346165519667724,-0.00229214774299811,-0.0185538106693377,-0.00229214774299811,-0.0185538106693377,0.7128209347412671,1.4770064841681045,1648,1649,3297,0.0001,1.057666
2012-11,-0.006240668277741264,-0.003013020425115757,0.0032897906149825843,-0.003013020425115757,0.0032897906149825843,0.7354436312568292,1.5345650293327306,1628,1628,3256,0.0001,1.0970010000000001
2012-12,-0.02172064834570013,0.009563114505000869,0.05498602506770293,0.009563114505000869,0.05498602506770293,0.7574787612500798,1.6009638383965097,1655,1655,3310,0.0001,1.1318175
2013-01,0.025763312771025546,0.03777368733302101,0.03946073946717593,0.03777368733302101,0.03946073946717593,0.7475256397139028,1.5931943516274258,1676,1676,3352,0.0,1.124073
2013-02,0.019092743115180066,0.009787399016548641,-0.009257643598070658,0.009787399016548641,-0.009257643598070658,0.7414064995842173,1.5713241411499057,1682,1683,3365,0.0,1.109161
2013-03,0.01073727251038293,0.02907773320148756,0.044336908286040436,0.02907773320148756,0.044336908286040436,0.7470683590473355,1.573057446750475,1679,1680,3359,0.0,1.109018
2013-04,0.010610559647621585,0.013366225428262664,0.011570452100315345,0.013366225428262664,0.011570452100315345,0.7441993385630078,1.5742143881834287,1679,1679,3358,0.0,1.1108354999999999
2013-05,-0.03193002091172348,0.01696301923123788,0.0865729588713717,0.01696301923123788,0.0865729588713717,0.7479947403174182,1.5853526471236898,1703,1704,3407,0.0,1.113684
2013-06,0.010302857374536883,-0.002035991969218924,-0.020578259025394306,-0.002035991969218924,-0.020578259025394306,0.7730681681622322,1.5907119592916672,1703,1704,3407,0.0,1.133706
2013-07,0.007502439874258686,0.034958577080190296,0.05998207622234768,0.034958577080190296,0.05998207622234768,0.7918863358354681,1.6369084420086903,1711,1712,3423,0.0,1.15855
2013-08,-0.008146516704759882,-0.025021916874488053,-0.03787561732437541,-0.025021916874488053,-0.03787561732437541,0.7876121524375401,1.603348578165372,1724,1725,3449,0.0,1.149614
2013-09,0.0019262416598963134,0.03310422506408723,0.06425853368011947,0.03310422506408723,0.06425853368011947,0.7981989453620257,1.624848089437122,1729,1729,3458,0.0,1.16083
2013-10,0.020541291456916237,0.023828835424571832,0.0165730736665672,0.023828835424571832,0.0165730736665672,0.7669519140027389,1.574154475596992,1742,1743,3485,0.0,1.135846
2013-11,0.0045144838827662,0.025338009537576645,0.04489333695330614,0.025338009537576645,0.04489333695330614,0.7592746324395213,1.5557253235446362,1746,1746,3492,0.0,1.1285180000000001
2013-12,-0.0005413857184408885,0.021597631027219504,0.04517425867997971,0.021597631027219504,0.04517425867997971,0.7724408079597108,1.5849712500865187,1760,1760,3520,0.0,1.1367185000000002
2014-01,0.019088924067072195,0.0031315059159745394,-0.023328859289586598,0.0031315059159745394,-0.023328859289586598,0.7632770057826502,1.556688211973307,1769,1769,3538,0.0,1.125901
2014-02,-0.0013806926085790788,0.0489881766129512,0.10246667263033368,0.0489881766129512,0.10246667263033368,0.7625440161232205,1.5614261078842708,1774,1774,3548,0.0,1.127257
2014-03,0.01459208099847939,0.014066383011843321,0.006657053128449274,0.014066383011843321,0.006657053128449274,0.7422216258643475,1.5269703725579364,1777,1777,3554,0.0,1.1136675
2014-04,0.019295150546563153,-0.005247079910332692,-0.0399412218954946,-0.005247079910332692,-0.0399412218954946,0.739030510424671,1.5132058822067433,1769,1770,3539,0.0,1.111024
2014-05,0.01310590716111697,0.013874958603941286,0.008683293460333944,0.013874958603941286,0.008683293460333944,0.736401439502635,1.513913051474321,1749,1749,3498,0.0,1.118823
2014-06,-0.0035219027481272064,0.026411829256925468,0.061781533427591226,0.026411829256925468,0.061781533427591226,0.745008706778359,1.585214616441446,1748,1750,3498,0.0,1.158009
2014-07,0.010130287410825056,-0.023802340911677565,-0.06540631661426707,-0.023802340911677565,-0.06540631661426707,0.7464253412977276,1.556599119952768,1740,1740,3480,0.0,1.1360885
2014-08,0.005042055600874271,0.032741915282156364,0.06098776766627255,0.032741915282156364,0.06098776766627255,0.7436478235036544,1.5643209313141357,1741,1742,3483,0.0,1.146052
2014-09,0.016384171014703155,-0.02037647288769382,-0.0679846415355881,-0.02037647288769382,-0.0679846415355881,0.7411783648705376,1.5494662740210365,1738,1738,3476,0.0,1.1337190000000001
2014-10,0.010131567336893979,0.0339206619816777,0.05501211484352948,0.0339206619816777,0.05501211484352948,0.7255507259414019,1.5022407460819898,1715,1715,3430,0.0,1.1034009999999999
2014-11,0.021996279662841848,0.0141980228948864,-0.004160040593552815,0.0141980228948864,-0.004160040593552815,0.7361494831248908,1.535407501630874,1712,1712,3424,0.0,1.118668
2014-12,0.0036896670887797446,0.016356068719442483,0.02846458184274489,0.016356068719442483,0.02846458184274489,0.724203217594116,1.5064412339605044,1709,1709,3418,0.0,1.0944465
2015-01,0.033596831713770196,0.0013195027501782738,-0.04714055444056335,0.0013195027501782738,-0.04714055444056335,0.718396254207125,1.4842698126948355,1698,1698,3396,0.0,1.0849245
2015-02,-0.01286438863722493,0.02264826938782674,0.06672524653208457,0.02264826938782674,0.06672524653208457,0.7238743379496588,1.5112635503216425,1699,1700,3399,0.0,1.10088
2015-03,0.014210598905036759,0.0048054099968661435,-0.01096271372183786,0.0048054099968661435,-0.01096271372183786,0.7078062042804045,1.4771683434005638,1689,1689,3378,0.0,1.0849475
2015-04,-0.010011195919995376,0.0014787759754567916,0.018231948347172768,0.0014787759754567916,0.018231948347172768,0.7269556375870284,1.5136025915600089,1684,1684,3368,0.0,1.106962
2015-05,0.010814678445383776,0.003305518403099249,-0.00923973372793592,0.003305518403099249,-0.00923973372793592,0.7175374261142691,1.488377282820368,1687,1687,3374,0.0,1.0826075
2015-06,0.0025090013731551633,-0.004066884931192221,-0.011997789201829777,-0.004066884931192221,-0.011997789201829777,0.7035889114988035,1.4473998198859603,1681,1682,3363,0.0,1.058158
2015-07,0.04146606970161239,0.003057792655318207,-0.05338399135323792,0.003057792655318207,-0.05338399135323792,0.703219858917778,1.4382317268135025,1664,1664,3328,0.0,1.059383
2015-08,-0.003522500689560275,-0.02422319627575981,-0.04294606483598531,-0.02422319627575981,-0.04294606483598531,0.6774524804449606,1.3323300860548533,1637,1638,3275,0.0,0.998498
2015-09,0.0526059848036405,0.007263593951001907,-0.053389660735016733,0.007263593951001907,-0.053389660735016733,0.6611365280425981,1.2828052753269836,1627,1628,3255,0.0,0.96958
2015-10,-0.006886741240859598,0.040372247183503004,0.08861911537447416,0.040372247183503004,0.08861911537447416,0.6703665684393678,1.3204881148900114,1629,1630,3259,0.0,0.987873
2015-11,0.010394992462037839,0.0047716553745973025,-0.0041664114731799415,0.0047716553745973025,-0.0041664114731799415,0.662789439311201,1.3037803505525472,1620,1621,3241,0.0,0.982289
2015-12,0.045446002719479225,-0.008423699098382514,-0.07471454676566301,-0.008423699098382514,-0.07471454676566301,0.6594892181181853,1.2833346327836974,1614,1614,3228,0.0001,0.9778605
2016-01,0.04140360113270486,-0.020473072174260303,-0.09304659492870253,-0.020473072174260303,-0.09304659492870253,0.6566666582110082,1.281971357758012,1574,1575,3149,0.0001,0.974541
2016-02,-0.0034470084185247336,0.007568321638819553,0.019286817728857465,0.007568321638819553,0.019286817728857465,0.658616184155289,1.2911023695153845,1556,1556,3112,0.0002,0.9723395
2016-03,-0.01649016165507229,0.03645680272788358,0.09630631442434771,0.03645680272788358,0.09630631442434771,0.6540892581828972,1.3333856583822064,1591,1593,3184,0.0002,0.98095
2016-04,-0.015226654068404552,0.019594253007782482,0.060970170205252174,0.019594253007782482,0.060970170205252174,0.6496085148565853,1.34325632476921,1602,1602,3204,0.0001,0.9817875
2016-05,0.018765528022729506,0.00953946726789313,-0.005305441498978723,0.00953946726789313,-0.005305441498978723,0.6445886429369655,1.3376576160647349,1602,1602,3204,0.0001,0.9843095
2016-06,0.046000051945653604,0.019790709337944343,-0.02004013715878189,0.019790709337944343,-0.02004013715878189,0.6356254865243881,1.3482104595951832,1623,1623,3246,0.0002,0.9795815
2016-07,0.008390495627453733,0.03209079014514215,0.05655348516631037,0.03209079014514215,0.05655348516631037,0.6404611302939902,1.35570250540189,1627,1627,3254,0.0002,0.9818705000000001
2016-08,-0.028497762816110078,-0.0005766543982174828,0.03862476963037517,-0.0005766543982174828,0.03862476963037517,0.654566830774371,1.3985972698575841,1622,1622,3244,0.0002,0.999455
2016-09,-0.001112419930712356,0.008925528369513162,0.020924398416207853,0.008925528369513162,0.020924398416207853,0.6460999582363167,1.4017922537694654,1626,1626,3252,0.0002,0.9942905
2016-10,0.0022889659518781184,-0.016046964818703102,-0.03790320526062564,-0.016046964818703102,-0.03790320526062564,0.6426806132660517,1.390546932551443,1617,1617,3234,0.0002,0.9829175
2016-11,-0.03360686129617359,0.044274686191922374,0.1433857703617913,0.044274686191922374,0.1433857703617913,0.6338864291919527,1.3859956288605917,1625,1625,3250,0.0001,0.982657
2016-12,0.04204045643635576,0.03916943164899786,0.02610264391228389,0.03916943164899786,0.02610264391228389,0.6481253100916825,1.4190453175316697,1641,1641,3282,0.0003,0.9951915
2017-01,0.009686821319324218,0.01098987746918678,0.00966677644048846,0.01098987746918678,0.00966677644048846,0.6788858756034626,1.4869021782601037,1644,1644,3288,0.0004,1.044781
2017-02,0.02636554325789632,0.02244314996139407,0.008534285367303116,0.02244314996139407,0.008534285367303116,0.7030531509559984,1.5358092777325707,1648,1648,3296,0.0004,1.0805825
2017-03,0.02151604714497913,0.0036361409647613896,-0.024753629790083748,0.0036361409647613896,-0.024753629790083748,0.6983782527300619,1.5177432424442256,1636,1636,3272,0.0003,1.0861345
2017-04,0.013952858103137449,0.016689743839587486,0.014989845024517287,0.016689743839587486,0.014989845024517287,0.7001536266920095,1.5165151734739732,1630,1630,3260,0.0005,1.09184
2017-05,0.033316795178660846,0.008103721149672907,-0.033088822574560944,0.008103721149672907,-0.033088822574560944,0.7082991408852071,1.5125838050688758,1625,1625,3250,0.0006,1.0997895
2017-06,0.002865400886225793,0.011062965961661335,0.019563305390871148,0.011062965961661335,0.019563305390871148,0.7404776504977546,1.6201616523142945,1623,1623,3246,0.0006,1.1785575000000001
2017-07,0.007939174815738602,0.01071099355678937,0.010548273184514985,0.01071099355678937,0.010548273184514985,0.7423852953473318,1.6256537514230662,1620,1621,3241,0.0007,1.182054
2017-08,0.007585721577003006,-0.002229559249932695,-0.01680601499541694,-0.002229559249932695,-0.01680601499541694,0.7294178633853777,1.5791639311675587,1609,1609,3218,0.0009,1.1597455
2017-09,-0.014231884030420677,0.02219839094021222,0.07350464068216664,0.02219839094021222,0.07350464068216664,0.7624468686270764,1.6957434783506915,1613,1613,3226,0.0009,1.2268685
2017-10,0.007113932460420972,0.0037179252429673485,-0.0038732169778047058,0.0037179252429673485,-0.0038732169778047058,0.7667891321711298,1.7098489451356031,1604,1605,3209,0.0009,1.242399
2017-11,0.002682325200445545,0.019852105347102293,0.03971607372975666,0.019852105347102293,0.03971607372975666,0.7769364393569674,1.7366431417521635,1594,1594,3188,0.0008,1.2643335
2017-12,-0.009265556900873806,0.002387337884871766,0.021888851418648773,0.002387337884871766,0.021888851418648773,0.7698227957786934,1.7699818695159806,1597,1598,3195,0.0009,1.278948
2018-01,-0.007258946949877084,0.003605223471173404,0.020805175301691944,0.005667901883365692,0.022891394202363243,0.7677150398665891,1.74029204171566,1609,1610,3219,0.0011,1.25877
2018-02,-0.0027596112560178965,-0.029215319672659626,-0.055722497345893504,-0.027359711455324242,-0.053832875684726826,0.6848554619517548,1.3965716090291573,1594,1595,3189,0.0011,1.053247
2018-03,0.023285225296194353,0.01602292949867103,0.0013760099820121583,0.01808362407340524,0.003461272489829545,0.6581913577298313,1.2997758289157288,1599,1600,3199,0.0012,0.997999
2018-04,0.005123561526210775,0.02110911376398227,0.0344637273154686,0.023145694968962568,0.036552388983494666,0.6417668824885762,1.2411032829189965,1595,1595,3190,0.0014,0.96188
2018-05,-0.008947257855803935,0.018674148575952353,0.04740232806561715,0.020822321562061413,0.04958724677798003,0.6346359832756677,1.2353288642264608,1606,1606,3212,0.0014,0.953137
2018-06,0.022256779963379603,0.007811288610560463,-0.011937377011796996,0.00986496533370916,-0.009845309140940155,0.6238808240924291,1.2260693974281962,1611,1612,3223,0.0014,0.946513
2018-07,-0.007093011847347234,0.006037610912806534,0.020370252367922163,0.008092567823639268,0.022458245430995578,0.6290468031402023,1.2204301537247557,1597,1597,3194,0.0016,0.9412769999999999
2018-08,-0.006072324974079182,0.010256424508455295,0.027160418823459234,0.012504436012904718,0.029456850852928443,0.6318932873892616,1.2177602092855069,1585,1586,3171,0.0016,0.942088
2018-09,0.0011268933988218943,-0.005815422930288094,-0.012633983378980357,-0.003952895765982345,-0.010738907916028304,0.626976400952224,1.214544592914889,1595,1596,3191,0.0015,0.937746
2018-10,0.02608085950073999,-0.04463380541617605,-0.11406073718290846,-0.042371744269840785,-0.11177382820408228,0.611466261883835,1.1512498206546473,1578,1579,3157,0.0019,0.90362
2018-11,0.020909088225769666,0.002114960284109878,-0.019753684639012226,0.0041644771980681485,-0.017667774313627385,0.6013519878455403,1.135786253712245,1561,1562,3123,0.0018,0.879022
2018-12,0.03271737939380434,-0.0597619368123164,-0.14374047048655036,-0.05789885745576404,-0.1418509490556523,0.5919847440850313,1.075344747140472,1530,1533,3063,0.0019,0.847448
2019-01,-0.02472618159764846,0.058706015719594634,0.13239864743728677,0.06076563245932375,0.13449501985703735,0.5906386847902129,1.0666960970943469,1539,1539,3078,0.0021,0.84093
2019-02,-0.0034132400068312904,0.022468804840269162,0.045419645008083195,0.024333309682869432,0.047309513307164736,0.5981118542545116,1.1083513256044377,1543,1543,3086,0.0018,0.8649815000000001
2019-03,0.024698327079266336,-0.0037788612043962305,-0.03495424709076257,-0.0017191816903654007,-0.032856413075275766,0.6008422906949554,1.1280075574043513,1542,1542,3084,0.0019,0.8775585
2019-04,-0.0018836487491187427,0.00846762507494788,0.01817122482441081,0.010522681015126722,0.020264666038094015,0.6073548206686397,1.1482274188317583,1546,1547,3093,0.0021,0.893889
2019-05,0.0603527474074876,-0.018721567145311493,-0.10431004682576314,-0.01656651113116055,-0.10211670905331682,0.6023337751097917,1.1408176227872209,1536,1537,3073,0.0021,0.886323
2019-06,-0.03609734225982661,0.027460524798591124,0.09390023278109606,0.029407533854368374,0.09589385039123609,0.5926535619963926,1.1391206427174825,1532,1533,3065,0.0018,0.881716
2019-07,0.018808970839495932,0.007700945122096975,-0.006817028006984785,0.009859748902601983,-0.004623545488186991,0.5992603597438626,1.144138207352407,1529,1530,3059,0.0019,0.88147
2019-08,0.047312081007139906,-0.004673059833502427,-0.06128901595162179,-0.0025223603980868165,-0.05909557201285365,0.5866786223222114,1.1087543652345688,1519,1519,3038,0.0016,0.8599019999999999
2019-09,-0.028909445063978932,0.01857003091326819,0.06746823148399776,0.02053650650598738,0.06946494308779821,0.5863351558057996,1.113689940194024,1536,1536,3072,0.0018,0.8628145
2019-10,-0.013663477837740093,0.013889786341544638,0.04194516100147541,0.01612697700226847,0.044234552204469826,0.6004642866755757,1.1399621625541478,1526,1527,3053,0.0015,0.875231
2019-11,-0.007862615633051224,0.008020664603820966,0.024514750650085074,0.009977927879095027,0.026507504169049026,0.6075150928759435,1.1637654114943656,1537,1538,3075,0.0012,0.891332
2019-12,-0.010470431289363327,0.02627629585591562,0.06640090683988731,0.028336638266461465,0.06848966874910628,0.6284101923455077,1.2699957149935504,1547,1547,3094,0.0014,0.942572
2020-01,0.044202762490508765,-0.0023786053226846357,-0.06310895341111875,-0.0003254179097772506,-0.06102413970092137,0.6330363887248601,1.3158604691350013,1550,1551,3101,0.0013,0.966525
2020-02,-0.02556138119610099,-0.069016307310797,-0.105071355059007,-0.06714562384248035,-0.10317759833080137,0.6300153616278484,1.251063310368563,1544,1545,3089,0.0012,0.935782
2020-03,0.10337877207574706,-0.13799080910454564,-0.35160242584212004,-0.13582976871378608,-0.34940611928481147,0.6361694816231437,1.0977707840923323,1452,1452,2904,0.0012,0.8655625
2020-04,-0.10987879727076455,0.1281589589646459,0.3485523563741656,0.1281589589646459,0.3485523563741656,0.6517290919505784,1.1371152824921515,1443,1443,2886,0.0,0.8774315
2020-05,-0.005399030672293498,0.06491271793911095,0.12164085473770081,0.06491271793911095,0.12164085473770081,0.662545106360815,1.1767085075609687,1460,1461,2921,0.0001,0.900527
2020-06,-0.008100429424100473,0.014608497404134427,0.03616647241351556,0.014608497404134427,0.03616647241351556,0.668153865916409,1.206981308360807,1513,1513,3026,0.0001,0.91195
2020-07,0.02724472054133726,0.04070116101465553,0.04051405210759593,0.04070116101465553,0.04051405210759593,0.6685394347640568,1.2044849203653876,1515,1516,3031,0.0001,0.915285
2020-08,-0.03622979845976944,0.014332511513199078,0.07016772216650098,0.014332511513199078,0.07016772216650098,0.6689491159994725,1.2170230515719207,1548,1548,3096,0.0001,0.9177409999999999
2020-09,0.013992854775493412,-0.017200694893508985,-0.04784019278635485,-0.017200694893508985,-0.04784019278635485,0.6659122090576243,1.2013167755671144,1547,1548,3095,0.0001,0.911155
2020-10,-0.018858673451071895,-0.006539605085566963,0.010877473573352874,-0.006539605085566963,0.010877473573352874,0.668016956022628,1.1994002498065361,1554,1555,3109,0.0001,0.91159
2020-11,-0.07052226120247333,0.07966806900987196,0.2300044611700463,0.07966806900987196,0.2300044611700463,0.6715500218158876,1.2159552074605537,1573,1574,3147,0.0001,0.918061
2020-12,0.011319815024080603,0.04631901362793544,0.07016565565296755,0.04631901362793544,0.07016565565296755,0.6726809521659052,1.2194766651844264,1612,1612,3224,0.0001,0.9190805
